time,proton_density_cm3,flow_speed_km_s,flow_pressure_npa,scalar_b_nt,bz_gsm_nt,proton_flux_cm2_s
2025-10-26 02:00:00,7.5,410.0,2.25,5.9,4.1,307500000.0
2025-10-26 03:00:00,7.3,407.0,2.2,5.4,2.1,297110000.0
2025-10-26 04:00:00,6.8,390.0,1.91,5.6,2.0,265200000.0
2025-10-26 05:00:00,7.3,373.0,1.87,5.9,0.4,272290000.0
2025-10-26 06:00:00,7.5,399.0,2.17,5.5,-1.8,299250000.0
2025-10-26 07:00:00,7.3,407.0,2.2,5.5,1.5,297110000.0
2025-10-26 08:00:00,7.2,394.0,2.09,5.5,3.1,283680000.0
2025-10-26 09:00:00,7.5,396.0,2.18,6.4,1.2,297000000.0
2025-10-26 10:00:00,6.7,385.0,1.87,6.2,3.9,257950000.0
2025-10-26 11:00:00,7.0,411.0,2.17,6.2,4.5,287700000.0
2025-10-26 12:00:00,6.6,413.0,2.05,6.4,5.2,272580000.0
2025-10-26 13:00:00,6.7,399.0,1.99,6.2,5.5,267330000.00000003
2025-10-26 14:00:00,6.5,380.0,1.79,6.0,4.6,247000000.0
2025-10-26 15:00:00,5.6,357.0,1.39,5.8,-0.3,199919999.99999997
2025-10-26 16:00:00,5.1,351.0,1.19,6.4,-1.3,179010000.0
2025-10-26 17:00:00,5.3,352.0,1.26,6.4,0.8,186560000.0
2025-10-26 18:00:00,5.6,357.0,1.36,5.8,2.8,199919999.99999997
2025-10-26 19:00:00,6.3,370.0,1.64,6.0,3.9,233100000.0
2025-10-26 20:00:00,5.4,356.0,1.3,6.1,1.1,192240000.0
2025-10-26 21:00:00,5.3,364.0,1.32,6.4,2.8,192920000.0
2025-10-26 22:00:00,6.0,375.0,1.59,6.2,0.8,225000000.0
2025-10-26 23:00:00,6.6,388.0,1.87,6.1,1.8,256079999.99999997
2025-10-27 00:00:00,6.8,381.0,1.85,6.1,1.4,259079999.99999997
2025-10-27 01:00:00,6.6,365.0,1.66,6.2,0.8,240900000.0
2025-10-27 02:00:00,6.8,368.0,1.72,5.7,3.9,250240000.0
2025-10-27 03:00:00,7.0,361.0,1.69,6.0,3.0,252700000.0
2025-10-27 04:00:00,7.3,356.0,1.74,5.8,2.2,259879999.99999997
2025-10-27 05:00:00,7.8,366.0,1.87,6.3,2.0,285480000.0
2025-10-27 06:00:00,7.6,367.0,1.82,6.3,2.6,278920000.0
2025-10-27 07:00:00,6.2,361.0,1.46,6.8,-0.3,223820000.00000003
2025-10-27 08:00:00,7.3,354.0,1.68,6.3,0.4,258419999.99999997
2025-10-27 09:00:00,8.7,358.0,2.1,6.6,4.9,311460000.0
2025-10-27 10:00:00,9.1,356.0,2.16,7.1,6.4,323960000.0
2025-10-27 11:00:00,9.1,351.0,2.1,7.7,6.2,319410000.0
2025-10-27 12:00:00,7.8,345.0,1.74,8.1,5.1,269100000.0
2025-10-27 13:00:00,10.9,348.0,2.38,7.7,4.8,379320000.0
2025-10-27 14:00:00,18.2,366.0,4.3,5.7,3.7,666120000.0
2025-10-27 15:00:00,19.5,366.0,4.66,5.7,2.4,713700000.0
2025-10-27 16:00:00,19.5,364.0,5.06,6.3,-0.1,709800000.0
2025-10-27 17:00:00,12.8,358.0,3.24,8.2,-4.7,458240000.00000006
2025-10-27 18:00:00,12.0,358.0,3.09,9.1,-2.7,429600000.0
2025-10-27 19:00:00,13.6,364.0,3.61,9.0,-0.5,495039999.99999994
2025-10-27 20:00:00,10.4,369.0,2.79,9.3,-1.2,383760000.0
2025-10-27 21:00:00,9.9,372.0,2.73,9.7,0.9,368280000.0
2025-10-27 22:00:00,9.9,374.0,2.8,10.1,-3.9,370260000.0
2025-10-27 23:00:00,9.4,379.0,2.76,9.4,3.5,356260000.0
2025-10-28 00:00:00,8.8,384.0,2.46,10.4,-0.6,337920000.0
2025-10-28 01:00:00,9.6,384.0,2.74,9.9,-2.9,368639999.99999994
2025-10-28 02:00:00,9.3,378.0,2.64,9.3,-4.2,351540000.0
2025-10-28 03:00:00,9.0,376.0,2.53,9.1,-4.6,338400000.0
2025-10-28 04:00:00,7.6,370.0,2.06,9.0,-2.5,281200000.0
2025-10-28 05:00:00,8.4,401.0,2.71,8.1,0.7,336840000.0
2025-10-28 06:00:00,8.0,388.0,2.45,9.1,1.0,310400000.0
2025-10-28 07:00:00,10.7,425.0,3.91,7.7,3.8,454750000.0
2025-10-28 08:00:00,11.7,425.0,4.31,8.0,-4.0,497250000.0
2025-10-28 09:00:00,11.2,415.0,4.05,8.2,-3.7,464800000.0
2025-10-28 10:00:00,12.2,435.0,4.64,8.5,-1.7,530700000.0
2025-10-28 11:00:00,12.6,425.0,4.58,9.2,-6.2,535500000.0
2025-10-28 12:00:00,14.6,422.0,5.23,8.9,-0.9,616120000.0
2025-10-28 13:00:00,13.6,414.0,4.9,8.6,-3.5,563040000.0
2025-10-28 14:00:00,13.4,419.0,4.93,8.2,-5.7,561460000.0
2025-10-28 15:00:00,14.1,427.0,5.31,8.9,-3.8,602070000.0
2025-10-28 16:00:00,11.5,397.0,4.2,8.8,-1.7,456550000.0
2025-10-28 17:00:00,12.1,401.0,4.2,10.0,-1.7,485209999.99999994
2025-10-28 18:00:00,12.6,417.0,4.48,11.7,-5.7,525420000.0
2025-10-28 19:00:00,12.6,436.0,4.99,10.8,-5.2,549360000.0
2025-10-28 20:00:00,13.1,437.0,5.21,10.3,0.3,572470000.0
2025-10-28 21:00:00,12.5,421.0,4.62,11.4,-4.4,526250000.0
2025-10-28 22:00:00,12.2,421.0,4.49,11.7,-7.6,513620000.0
2025-10-28 23:00:00,11.1,443.0,4.58,11.0,5.9,491730000.0
2025-10-29 00:00:00,10.5,462.0,4.54,11.6,10.6,485100000.0
2025-10-29 01:00:00,12.9,446.0,5.11,11.5,-4.2,575340000.0
2025-10-29 02:00:00,10.1,443.0,4.24,11.2,-4.1,447430000.0
2025-10-29 03:00:00,8.1,453.0,3.83,10.7,-4.5,366930000.0
2025-10-29 04:00:00,8.3,460.0,3.74,10.3,-0.9,381800000.00000006
2025-10-29 05:00:00,7.9,452.0,3.35,9.8,-1.4,357080000.0
2025-10-29 06:00:00,8.8,461.0,3.77,9.6,0.2,405680000.0
2025-10-29 07:00:00,9.8,482.0,4.35,9.9,-5.9,472360000.00000006
2025-10-29 08:00:00,9.4,495.0,4.38,9.7,-0.4,465300000.0
2025-10-29 09:00:00,8.6,505.0,4.2,10.3,7.0,434300000.0
2025-10-29 10:00:00,8.4,510.0,4.23,10.6,5.8,428400000.0
2025-10-29 11:00:00,6.7,472.0,2.9,10.7,1.9,316240000.0
2025-10-29 12:00:00,7.0,469.0,2.95,10.9,-1.9,328300000.0
2025-10-29 13:00:00,7.5,480.0,3.44,11.0,-3.2,360000000.0
2025-10-29 14:00:00,7.0,487.0,3.37,11.2,-2.3,340900000.0
2025-10-29 15:00:00,7.1,506.0,3.73,11.6,-1.4,359260000.0
2025-10-29 16:00:00,6.7,475.0,3.03,12.0,-4.5,318250000.0
2025-10-29 17:00:00,6.4,473.0,3.02,11.3,-2.3,302720000.0
2025-10-29 18:00:00,7.2,459.0,3.12,10.6,-0.4,330480000.0
2025-10-29 19:00:00,7.4,454.0,3.08,10.9,-0.3,335960000.00000006
2025-10-29 20:00:00,9.1,480.0,4.19,11.8,3.4,436800000.0
2025-10-29 21:00:00,9.1,461.0,3.88,12.1,-0.8,419509999.99999994
2025-10-29 22:00:00,9.6,471.0,4.21,12.3,-7.7,452159999.99999994
2025-10-29 23:00:00,10.8,486.0,5.15,12.0,1.9,524880000.0
2025-10-30 00:00:00,7.9,500.0,3.89,12.6,3.8,395000000.0
2025-10-30 01:00:00,8.0,519.0,4.04,12.0,0.9,415200000.0
2025-10-30 02:00:00,9.1,533.0,5.13,10.9,6.4,485030000.0
2025-10-30 03:00:00,9.5,546.0,5.51,10.6,3.7,518700000.0
2025-10-30 04:00:00,8.5,553.0,4.97,11.6,6.2,470050000.0
2025-10-30 05:00:00,7.5,501.0,3.7,11.8,0.6,375750000.0
2025-10-30 06:00:00,6.8,465.0,2.87,12.1,-2.8,316200000.0
2025-10-30 07:00:00,7.4,491.0,3.37,12.6,-6.4,363340000.0
2025-10-30 08:00:00,7.1,497.0,3.35,12.9,-7.9,352870000.0
2025-10-30 09:00:00,7.7,507.0,3.81,12.6,-3.5,390390000.0
2025-10-30 10:00:00,9.5,512.0,4.79,12.9,-1.0,486400000.0
2025-10-30 11:00:00,7.5,518.0,4.14,13.9,-12.4,388500000.0
2025-10-30 12:00:00,7.5,510.0,4.21,11.7,-4.2,382500000.0
2025-10-30 13:00:00,6.3,527.0,3.41,12.0,-1.3,332010000.0
2025-10-30 14:00:00,5.6,554.0,3.44,11.3,-1.7,310239999.99999994
2025-10-30 15:00:00,6.0,576.0,3.9,11.7,-3.9,345600000.0
2025-10-30 16:00:00,4.8,557.0,2.87,11.6,1.4,267360000.0
2025-10-30 17:00:00,5.6,567.0,3.44,11.4,5.8,317520000.0
2025-10-30 18:00:00,5.7,557.0,3.33,10.8,0.6,317490000.0
2025-10-30 19:00:00,5.2,577.0,3.32,11.2,1.1,300040000.0
2025-10-30 20:00:00,4.0,579.0,2.6,11.2,-4.0,231600000.0
2025-10-30 21:00:00,4.2,594.0,2.88,10.2,0.6,249480000.00000003
2025-10-30 22:00:00,4.0,615.0,2.89,9.6,-0.8,246000000.0
2025-10-30 23:00:00,3.5,611.0,2.49,9.5,-0.1,213850000.0
2025-10-31 00:00:00,2.6,665.0,2.14,9.8,-1.0,172900000.0
2025-10-31 01:00:00,2.6,725.0,2.58,8.8,-5.4,188500000.0
2025-10-31 02:00:00,2.5,730.0,2.49,8.4,-5.1,182500000.0
2025-10-31 03:00:00,2.1,691.0,1.93,7.6,0.0,145110000.0
2025-10-31 04:00:00,2.2,707.0,2.12,7.5,-4.5,155540000.0
2025-10-31 05:00:00,2.2,705.0,2.07,7.5,0.2,155100000.00000003
2025-10-31 06:00:00,2.0,690.0,1.77,7.4,-2.6,138000000.0
2025-10-31 07:00:00,1.9,660.0,1.56,7.8,-1.0,125400000.0
2025-10-31 08:00:00,1.7,669.0,1.44,7.9,-2.4,113730000.0
2025-10-31 09:00:00,1.6,660.0,1.32,7.2,-2.0,105600000.0
2025-10-31 10:00:00,1.7,656.0,1.38,7.2,-2.8,111520000.0
2025-10-31 11:00:00,1.6,679.0,1.4,7.0,-4.1,108640000.00000001
2025-10-31 12:00:00,1.5,655.0,1.24,6.6,-3.3,98250000.0
2025-10-31 13:00:00,1.3,627.0,0.98,6.3,-0.7,81510000.0
2025-10-31 14:00:00,1.5,671.0,1.27,6.6,-0.3,100650000.0
2025-10-31 15:00:00,1.4,633.0,1.07,6.3,-1.5,88620000.0
2025-10-31 16:00:00,1.3,622.0,0.95,5.7,-0.5,80860000.0
2025-10-31 17:00:00,1.6,644.0,1.26,5.4,-1.0,103040000.00000001
2025-10-31 18:00:00,1.4,651.0,1.15,5.1,-2.1,91140000.0
2025-10-31 19:00:00,1.4,594.0,0.92,5.4,-0.1,83159999.99999999
2025-10-31 20:00:00,1.6,578.0,1.0,5.6,0.4,92480000.0
2025-10-31 21:00:00,1.9,596.0,1.26,5.5,-0.7,113239999.99999999
2025-10-31 22:00:00,1.8,557.0,1.05,5.4,-1.6,100260000.0
2025-10-31 23:00:00,2.0,573.0,1.23,5.3,0.9,114600000.0
2025-11-01 00:00:00,2.1,587.0,1.36,5.3,1.3,123270000.0
2025-11-01 01:00:00,2.1,573.0,1.29,5.4,1.1,120330000.0
2025-11-01 02:00:00,2.0,561.0,1.2,5.3,0.1,112200000.0
2025-11-01 03:00:00,2.1,564.0,1.28,5.4,-1.2,118440000.00000001
2025-11-01 04:00:00,2.3,580.0,1.47,5.4,-2.2,133400000.0
2025-11-01 05:00:00,2.1,547.0,1.19,5.5,0.0,114870000.0
2025-11-01 06:00:00,2.0,529.0,1.07,5.4,-0.6,105800000.0
2025-11-01 07:00:00,2.0,517.0,1.01,5.6,0.5,103400000.0
2025-11-01 08:00:00,2.1,520.0,1.06,5.6,0.2,109200000.0
2025-11-01 09:00:00,2.1,514.0,1.04,5.7,-1.1,107940000.00000001
2025-11-01 10:00:00,2.3,535.0,1.24,5.6,2.0,123050000.0
2025-11-01 11:00:00,2.2,520.0,1.12,5.8,2.1,114400000.0
2025-11-01 12:00:00,2.1,503.0,1.0,5.9,1.2,105630000.0
2025-11-01 13:00:00,2.2,494.0,1.01,6.1,-0.2,108680000.00000001
2025-11-01 14:00:00,2.3,496.0,1.07,6.1,-1.6,114080000.0
2025-11-01 15:00:00,2.4,517.0,1.23,5.9,-3.1,124080000.0
2025-11-01 16:00:00,2.7,537.0,1.52,5.9,-1.9,144990000.0
